timestamp,src_ip,dst_ip,protocol,length,info
2026-08-11T20:55:06.367831,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a04:4e42:fea::223,TCP,74,14428 -> 443 [ACK] Len=0
2026-08-11T20:55:06.369210,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a04:4e42:fea::223,TLS,98,TLS application data (encrypted)
2026-08-11T20:55:06.369493,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a04:4e42:fea::223,TCP,74,"14428 -> 443 [ACK, FIN] Len=0"
2026-08-11T20:55:06.386567,2a04:4e42:fea::223,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,86,443 -> 14428 [ACK] Len=0
2026-08-11T20:55:06.400841,2a04:4e42:fea::223,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,74,443 -> 14428 [ACK] Len=0
2026-08-11T20:55:06.400842,2a04:4e42:fea::223,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TLS,98,TLS application data (encrypted)
2026-08-11T20:55:06.400902,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a04:4e42:fea::223,TCP,74,"14428 -> 443 [ACK, RST] Len=0"
2026-08-11T20:55:06.401147,2a04:4e42:fea::223,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,74,"443 -> 14428 [ACK, FIN] Len=0"
2026-08-11T20:55:06.631488,10.242.170.120,10.242.170.37,ARP,42,Who has 10.242.170.37? Tell 10.242.170.120
2026-08-11T20:55:06.631517,10.242.170.37,10.242.170.120,ARP,42,10.242.170.37 is at 20:2b:20:c0:d1:29
2026-08-11T20:55:08.379236,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,294,61524 -> 443 Len=240
2026-08-11T20:55:08.400534,10.242.170.37,10.242.170.185,ICMP,74,Echo (ping) request
2026-08-11T20:55:08.459028,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,93,443 -> 61524 Len=39
2026-08-11T20:55:08.469354,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:08.545328,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1042,443 -> 61524 Len=988
2026-08-11T20:55:08.545330,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,89,443 -> 61524 Len=35
2026-08-11T20:55:08.545331,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,178,443 -> 61524 Len=124
2026-08-11T20:55:08.556031,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,99,61524 -> 443 Len=45
2026-08-11T20:55:08.597095,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,295,61524 -> 443 Len=241
2026-08-11T20:55:08.600579,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:08.649651,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:08.667455,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:08.721903,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,174,443 -> 61524 Len=120
2026-08-11T20:55:08.721911,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1287,443 -> 61524 Len=1233
2026-08-11T20:55:08.721913,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,126,443 -> 61524 Len=72
2026-08-11T20:55:08.722328,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,96,61524 -> 443 Len=42
2026-08-11T20:55:08.722601,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,98,61524 -> 443 Len=44
2026-08-11T20:55:08.727274,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,1292,52121 -> 443 Len=1238
2026-08-11T20:55:08.727378,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,1292,52121 -> 443 Len=1238
2026-08-11T20:55:08.727436,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,1292,52121 -> 443 Len=1238
2026-08-11T20:55:08.727789,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,143,52121 -> 443 Len=89
2026-08-11T20:55:08.728132,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,406,52121 -> 443 Len=352
2026-08-11T20:55:08.730912,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:08.761826,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 52121 Len=48
2026-08-11T20:55:08.761828,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 52121 Len=48
2026-08-11T20:55:08.764217,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 52121 Len=1238
2026-08-11T20:55:08.764222,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 52121 Len=1238
2026-08-11T20:55:08.770247,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,296,61524 -> 443 Len=242
2026-08-11T20:55:08.772634,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:08.792441,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 52121 Len=1238
2026-08-11T20:55:08.792442,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,343,443 -> 52121 Len=289
2026-08-11T20:55:08.792443,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1011,443 -> 52121 Len=957
2026-08-11T20:55:08.793100,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,140,52121 -> 443 Len=86
2026-08-11T20:55:08.793210,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,93,52121 -> 443 Len=39
2026-08-11T20:55:08.795677,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 52121 Len=48
2026-08-11T20:55:08.795679,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,86,443 -> 52121 Len=32
2026-08-11T20:55:08.795686,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1288,443 -> 52121 Len=1234
2026-08-11T20:55:08.795906,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,582,443 -> 52121 Len=528
2026-08-11T20:55:08.796043,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,97,52121 -> 443 Len=43
2026-08-11T20:55:08.827781,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:08.827783,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,183,443 -> 52121 Len=129
2026-08-11T20:55:08.828105,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:815::200e,QUIC,93,52121 -> 443 Len=39
2026-08-11T20:55:08.832016,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,85,443 -> 52121 Len=31
2026-08-11T20:55:08.832017,2404:6800:4007:815::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,85,443 -> 52121 Len=31
2026-08-11T20:55:08.850453,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:08.872446,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,105,61524 -> 443 Len=51
2026-08-11T20:55:08.875867,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,297,61524 -> 443 Len=243
2026-08-11T20:55:08.876419,10.242.170.37,10.242.170.120,DNS,86,Standard query cloudsearch.googleapis.com
2026-08-11T20:55:08.876750,10.242.170.37,10.242.170.120,DNS,86,Standard query cloudsearch.googleapis.com
2026-08-11T20:55:08.876907,10.242.170.37,10.242.170.120,DNS,86,Standard query cloudsearch.googleapis.com
2026-08-11T20:55:08.896039,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,93,443 -> 61524 Len=39
2026-08-11T20:55:08.916376,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:08.920033,10.242.170.120,10.242.170.37,DNS,310,Standard query cloudsearch.googleapis.com
2026-08-11T20:55:08.920399,10.242.170.120,10.242.170.37,DNS,143,Standard query cloudsearch.googleapis.com
2026-08-11T20:55:08.921601,10.242.170.120,10.242.170.37,DNS,214,Standard query cloudsearch.googleapis.com
2026-08-11T20:55:08.922873,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,1292,49924 -> 443 Len=1238
2026-08-11T20:55:08.922934,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,1292,49924 -> 443 Len=1238
2026-08-11T20:55:08.922961,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,1292,49924 -> 443 Len=1238
2026-08-11T20:55:08.924714,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,141,49924 -> 443 Len=87
2026-08-11T20:55:08.926198,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:08.950987,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:08.959345,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 49924 Len=48
2026-08-11T20:55:08.959346,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 49924 Len=48
2026-08-11T20:55:08.971339,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 49924 Len=1238
2026-08-11T20:55:08.971342,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 49924 Len=1238
2026-08-11T20:55:08.986214,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 49924 Len=1238
2026-08-11T20:55:08.991212,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,356,443 -> 49924 Len=302
2026-08-11T20:55:08.991614,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,1292,49924 -> 443 Len=1238
2026-08-11T20:55:08.991821,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,860,49924 -> 443 Len=806
2026-08-11T20:55:08.997798,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,998,443 -> 49924 Len=944
2026-08-11T20:55:08.997800,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,147,443 -> 49924 Len=93
2026-08-11T20:55:08.997800,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,86,443 -> 49924 Len=32
2026-08-11T20:55:08.998095,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,94,49924 -> 443 Len=40
2026-08-11T20:55:09.003849,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1029,443 -> 61524 Len=975
2026-08-11T20:55:09.009929,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,144,443 -> 61524 Len=90
2026-08-11T20:55:09.010170,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,98,61524 -> 443 Len=44
2026-08-11T20:55:09.019265,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,182,443 -> 49924 Len=128
2026-08-11T20:55:09.023485,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,91,443 -> 49924 Len=37
2026-08-11T20:55:09.023698,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,93,49924 -> 443 Len=39
2026-08-11T20:55:09.054380,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:09.230611,10.242.170.108,10.242.170.37,ARP,42,Who has 10.242.170.37? Tell 10.242.170.108
2026-08-11T20:55:09.230640,10.242.170.37,10.242.170.108,ARP,42,10.242.170.37 is at 20:2b:20:c0:d1:29
2026-08-11T20:55:09.303348,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,103,49924 -> 443 Len=49
2026-08-11T20:55:09.304119,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,298,61524 -> 443 Len=244
2026-08-11T20:55:09.363556,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,90,443 -> 49924 Len=36
2026-08-11T20:55:09.375834,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:09.397793,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:09.398030,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,94,49924 -> 443 Len=40
2026-08-11T20:55:09.442553,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1062,443 -> 61524 Len=1008
2026-08-11T20:55:09.457649,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,99,61524 -> 443 Len=45
2026-08-11T20:55:09.483983,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,284,49924 -> 443 Len=230
2026-08-11T20:55:09.502141,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:09.545852,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,90,443 -> 49924 Len=36
2026-08-11T20:55:09.580931,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,94,49924 -> 443 Len=40
2026-08-11T20:55:09.794112,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,530,443 -> 49924 Len=476
2026-08-11T20:55:09.794117,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,270,443 -> 49924 Len=216
2026-08-11T20:55:09.794684,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4845:400::,QUIC,97,49924 -> 443 Len=43
2026-08-11T20:55:09.861076,2001:4860:4845:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,86,443 -> 49924 Len=32
2026-08-11T20:55:10.344689,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,300,61524 -> 443 Len=246
2026-08-11T20:55:10.405735,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:10.414432,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:10.475909,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1042,443 -> 61524 Len=988
2026-08-11T20:55:10.478935,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,89,443 -> 61524 Len=35
2026-08-11T20:55:10.478937,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,284,443 -> 61524 Len=230
2026-08-11T20:55:10.483347,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,99,61524 -> 443 Len=45
2026-08-11T20:55:10.527159,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:10.982021,fe80::a042:b2ff:fe4e:1aca,2409:40f4:200f:afab:f1e4:eebc:763b:aad,ICMPV6,86,ICMPV6
2026-08-11T20:55:10.982114,2409:40f4:200f:afab:f1e4:eebc:763b:aad,fe80::a042:b2ff:fe4e:1aca,ICMPV6,86,ICMPV6
2026-08-11T20:55:11.477686,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::2236:546e,TLS,75,TLS application data (encrypted)
2026-08-11T20:55:11.547619,64:ff9b::2236:546e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,86,443 -> 13067 [ACK] Len=0
2026-08-11T20:55:12.008581,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4842:400::,TCP,75,38338 -> 443 [ACK] Len=1
2026-08-11T20:55:12.037952,2001:4860:4842:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,86,443 -> 38338 [ACK] Len=0
2026-08-11T20:55:13.168085,fe80::a042:b2ff:fe4e:1aca,ff02::1:ffaf:658d,ICMPV6,86,ICMPV6
2026-08-11T20:55:13.259799,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,302,61524 -> 443 Len=248
2026-08-11T20:55:13.305361,10.242.170.37,10.242.170.185,ICMP,74,Echo (ping) request
2026-08-11T20:55:13.308589,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:13.323033,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:13.342939,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,105,61524 -> 443 Len=51
2026-08-11T20:55:13.357969,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,303,61524 -> 443 Len=249
2026-08-11T20:55:13.375683,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,93,443 -> 61524 Len=39
2026-08-11T20:55:13.388607,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:13.407142,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:13.422339,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:13.484030,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1037,443 -> 61524 Len=983
2026-08-11T20:55:13.484035,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,291,443 -> 61524 Len=237
2026-08-11T20:55:13.492826,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,99,61524 -> 443 Len=45
2026-08-11T20:55:13.550857,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:13.719468,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,305,61524 -> 443 Len=251
2026-08-11T20:55:13.788318,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:13.804234,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:13.860416,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1049,443 -> 61524 Len=995
2026-08-11T20:55:13.860605,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,89,443 -> 61524 Len=35
2026-08-11T20:55:13.860607,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,323,443 -> 61524 Len=269
2026-08-11T20:55:13.868710,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,99,61524 -> 443 Len=45
2026-08-11T20:55:13.887422,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,307,61524 -> 443 Len=253
2026-08-11T20:55:13.923174,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:13.936977,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:14.036151,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1050,443 -> 61524 Len=996
2026-08-11T20:55:14.036155,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,120,443 -> 61524 Len=66
2026-08-11T20:55:14.045290,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,99,61524 -> 443 Len=45
2026-08-11T20:55:14.067432,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,308,61524 -> 443 Len=254
2026-08-11T20:55:14.087168,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:14.107773,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:14.120431,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:14.184267,fe80::a042:b2ff:fe4e:1aca,ff02::1:ffaf:658d,ICMPV6,86,ICMPV6
2026-08-11T20:55:14.189568,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,953,443 -> 61524 Len=899
2026-08-11T20:55:14.189572,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,89,443 -> 61524 Len=35
2026-08-11T20:55:14.193556,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,298,443 -> 61524 Len=244
2026-08-11T20:55:14.198687,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,99,61524 -> 443 Len=45
2026-08-11T20:55:14.241628,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:14.861897,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a03:2880:f334:120:face:b00c:0:167,TCP,143,"17160 -> 5222 [ACK, PSH] Len=69"
2026-08-11T20:55:14.896437,2a03:2880:f334:120:face:b00c:0:167,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,74,5222 -> 17160 [ACK] Len=0
2026-08-11T20:55:15.214201,fe80::a042:b2ff:fe4e:1aca,ff02::1:ffaf:658d,ICMPV6,86,ICMPV6
2026-08-11T20:55:15.276593,2a03:2880:f334:120:face:b00c:0:167,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,145,"5222 -> 17160 [ACK, PSH] Len=71"
2026-08-11T20:55:15.327547,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2a03:2880:f334:120:face:b00c:0:167,TCP,74,17160 -> 5222 [ACK] Len=0
2026-08-11T20:55:15.716094,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4847:400::,TCP,75,25475 -> 443 [ACK] Len=1
2026-08-11T20:55:15.756137,2001:4860:4847:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,86,443 -> 25475 [ACK] Len=0
2026-08-11T20:55:16.061555,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,153,61524 -> 443 Len=99
2026-08-11T20:55:16.128236,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:16.147607,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:16.165475,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,105,61524 -> 443 Len=51
2026-08-11T20:55:16.170881,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,152,61524 -> 443 Len=98
2026-08-11T20:55:16.186247,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1075,443 -> 61524 Len=1021
2026-08-11T20:55:16.191972,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,305,443 -> 61524 Len=251
2026-08-11T20:55:16.197852,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:16.198018,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,94,443 -> 61524 Len=40
2026-08-11T20:55:16.205334,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,92,443 -> 61524 Len=38
2026-08-11T20:55:16.205752,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,94,61524 -> 443 Len=40
2026-08-11T20:55:16.269705,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1058,443 -> 61524 Len=1004
